article_text,article_title,date,link,publisher
"Country music icon Charlie Daniels is plenty riled after leaning that China is the source for many antibiotics, generic medications and prescription drugs vital to Americans — a situation now in sharp focus following the coronavirus outbreak and the subsequent national emergency. “The United States of America depending on any other nation for anything as critical as medicine is downright dumb and an ever-present threat to national security,” Mr. Daniels writes in an op-ed published by CNSNews.com. “There is a lesson to be learned here. Over the years, high tax rates caused American businesses to outsource so much manufacturing to China, our economies have become so entwined, and we’ve made so much money off the cheap Chinese labor that we have basically turned a blind eye to what our enabling of an oppressive communist government has accomplished for China,” Mr. Daniels said. “The Chinese military grows in strength and threat every day, using the enormous profits from Sino-American trade deals to maintain the largest standing army in the world. It’s time for America to adopt an ‘If we use it here, we should produce it here’ attitude,” he continued. “For the first time in modern times, thanks to the common sense and foresight of President Donald Trump, America is energy-independent and our economy no longer has to depend on the largesse of Saudi Arabia or any other nation who hates our guts. Now it’s time for America to bring it all back home. If we use it here, it should be made here,” Mr. Daniels concludes. MEDIA REMAINS IN ATTACK MODE News organizations hostile to President Trump remain in attack mode despite the coronavirus national emergency, and at a time when many Americans could use helpful news, straight talk and unbiased perspectives. Just a few very recent headlines: “The Trump presidency is over” (The Atlantic); “Tracking Trump’s false or misleading coronavirus claims” (The Washington Post); “Fact Check: Trump’s claims about his response to the coronavirus” (The New York Times); and “Donald Trump’s Sunday: An online church service, Twitter attacks” (USA Today). DOCTORS: THE TRUST FACTOR Only about one-third of Americans trust “elected officials.” But doctors? A new Pew Research Center analysis finds that 74% of the public give physicians a big thumbs up. Every group agrees with this, for once. “There were no significant partisan differences in views of doctors: Around three-quarters of both Democrats and Democratic-leaning independents (73%) as well as Republicans and GOP leaners (77%) expressed a mostly positive opinion of medical doctors. This differs notably from the public’s evaluations of other societal institutions, especially the news media, where attitudes are deeply polarized along partisan lines,” the analysis said. The partisan gaps can be huge: 76% of Democrats give the press a positive review, compared to 30% of Republicans. FOR THE LEXICON “The Thin White Line.” Timely new phrase coined by Breitbart columnist James O. Pinkerton, referring to EMTs, paramedics and nurses. “So now maybe we should know a little bit more about the emergency and health professionals who will be charged with our care should we be stricken with corona-related medical misfortune,” Mr. Pinkerton writes. “We might call them the ‘Thin White Line,’ referring to their white coats, as a variation on the ‘Thin Red Line’ of British military history, and the ‘Thin Blue Line’ of American policing. These workers typically don’t get paid all that much; they are givers, not takers. That is, they give health and order, and take just a tiny fraction of what Wall Street Masters of the Universe pay themselves,” the columnist says. GREENLAND OFFICIALS: ‘STAY AWAY’ At 836,330 square miles, it’s the largest island on the planet, 81% of it is covered by ice and it is currently a territory of Denmark. That would be Greenland, home to 55,992 people and now one of the few places on Earth which has not been invaded by coronavirus. Yet. Officials on Greenland want to keep it that way. “We would like to tell our guests to stay home if you are considering traveling to Greenland right now,” Bjorn Tegner Bay, chief of Greenland’s police force, said in a Friday press conference. In recent years, cruise ships have frequented Greenland’s shores, guests eager to experience “a primordial place ruled by ancient ice,” this according to Quark Expeditions, which offers a Greenland itinerary. Air traffic also is a regular occurrence. “A plane from Denmark arrives every day, and there are often planes from Iceland. In recent days, we’ve seen planes land with passengers who were under suspicion of being infected,” said an urgent public announcement from the nation’s four opposition political parties: Inuit Ataqatigit, Partii Naleraq, Samarbejdspartiet and Atassut. Officials fear the health-care system will be “overwhelmed,” says a report from Arctic Today, which notes that Queen Ingrid’s Hospital in the capital of Nuuk has 130 beds — and room for only four patients in its intensive care unit. “We have had no guarantee from the Danish health authorities, but our expectation is that people in Greenland and the Faroe Islands would have as much right to care as people in Denmark, in the event we see people seriously affected by the coronavirus,” Henrik L. Hansen, Greenland’s chief medical officer, told Arctic Today. As of Sunday, meanwhile, Denmark had 827 confirmed cases of coronavirus, and Iceland, Greenland’s nearest neighbor, 161. POLL DU JOUR • 54% of U.S. adults say the United Nations is doing a “poor job” in solving problems. • 43% overall say the U.N. is doing a “good job”; 29% of Republicans, 42% of independents and 58% of Democrats agree. • 24% say it should play a “leading role” in world affairs; 18% of Republicans, 26% of independents and 29% of Democrats agree. • 40% say the U.N. should play a “major role”; 27% of Republicans, 39% of independents and 58% of Democrats agree. • 33% say the U.N. should play a “minor role”; 52% of Republicans, 31% of independents and 13% of Democrats agree. Source: A Gallup poll of 1,028 U.S. adults conducted Feb. 3-16 and released Friday. • Kindly follow Jennifer Harper on Twitter @HarperBulletin.  ",Charlie Daniels offers grim ‘lesson’ on China,"Sunday, March 15, 2020",https://www.washingtontimes.com/news/2020/mar/15/inside-the-beltway-charlie-daniels-offers-grim-les/,washington_times
"President Trump said people need to “relax” and not hoard groceries amid the coronavirus pandemic, saying store executives have assured him that supply chains are intact. “You don’t have to buy so much, take it easy, just relax,” Mr. Trump said. Mr. Trump pointed to good economic news from the Federal Reserve as the reason for his optimism. “We’re doing great. It all will pass,” Mr. Trump said. Mr. Trump said with hoarding, it’s hard to refill the stores. Yet under normal buying patterns, everything will be fine, the president said. Mr. Trump has focused on the potential economic fallout of the pandemic even as health officials have emphasized the need for a stringent crackdown on public movement.  ",‘Relax’: Trump tells people to stop hoarding and buy normal amounts from grocery stores,"Sunday, March 15, 2020",https://www.washingtontimes.com/news/2020/mar/15/trump-tells-people-stop-hoarding-and-buy-normal-am/,washington_times
"President Trump said Sunday he is “strongly” considering a complete pardon for former National Security Adviser Michael Flynn, who pleaded guilty to making false statements to the FBI two years ago. “So now it is reported that, after destroying his life & the life of his wonderful family (and many others also), the FBI, working in conjunction with the Justice Department, has ‘lost’ the records of General Michael Flynn,” Mr. Trump tweeted. “How convenient. I am strongly considering a Full Pardon!” Typically, the president sidesteps the issue when he’s asked about a possible pardon for Flynn. Flynn pleaded guilty to making false statements to the FBI about his contacts with the then-Russian ambassador to the U.S. after the 2016 election. But he asked a federal court in January to withdraw his guilty plea, citing prosecutorial misconduct. One form of misconduct that Flynn attorney Sidney Powell has publicly alleged is that the original notes from the FBI’s first interview with Flynn have gone missing. Attorney General William P. Barr has appointed an outside prosecutor, U.S. Attorney for the Eastern District of Missouri Jeffrey Jensen, to review the case.  Flynn was scheduled to be sentenced last month but the hearing was postponed indefinitely.  ",President says he is ‘strongly considering’ full Michael Flynn pardon,"Sunday, March 15, 2020",https://www.washingtontimes.com/news/2020/mar/15/trump-michael-flynn-pardon-being-strongly-consider/,washington_times
"A former staffer in House Intelligence Chairman Adam Schiff’s office has tested positive for coronavirus. “We consulted with the House Attending physician and will be acting on their recommendations. Medical professionals believe that my former staff member likely contracted the virus after leaving the office, but we will still be taking additional precautions over the next few days,” the California Democrat said in a statement. The staffer left Mr. Schiff’s office 10 days ago. Mr. Schiff had already suspended public events in his district this coming week-long recess and ordered his staff to work from home before they found out about the sick staffer. The staffer appears to be Daniel Goldman, who helped Mr. Schiff throughout the impeachment investigation as his top legal aide. His last day as a member of Mr. Schiff’s staff was March 6. He confirmed on Twitter that he had tested positive for coronavirus on Sunday. Mr. Goldman spent the last week detailing on Twitter the difficultly he had trying to get a test for the coronavirus. Let’s be very clear: unless you have pneumonia and traveled to one of 5 high-risk countries recently, you can NOT get a #COVID19 test in New York City. If you, like me, have a fever and a headache (but tested negative for the flu), you are unable to rule out #COVID19. Shameful. Last week, a senate staffer working for Sen. Maria Cantwell also tested positive, prompting her D.C. office to close as they worked to sanitize the workspace. Across Capitol Hill, several lawmakers have already gone into self-quarantine after coming into contact with individuals who contracted the disease.  ",Adam Schiff ex-staffer tests positive for coronavirus,"Sunday, March 15, 2020",https://www.washingtontimes.com/news/2020/mar/15/adam-schiff-ex-staffer-tests-positive-coronavirus/,washington_times
"Rep. Ayanna Pressley is calling for the compassionate release of some federal prisoners who are most vulnerable to the coronavirus pandemic. During an appearance Saturday on MSNBC, the Massachusetts Democrat and “Squad” member told host Al Sharpton that prisons “are an ecosystem in  a petri dish for the spreading of this pandemic.” “I’m just advocating to make sure that when we are talking about  those that are most vulnerable — our low-income residents and citizens,  those experiencing homelessness, our seniors — that we are also including  the incarcerated men and women who are certainly amongst one of the  most vulnerable populations,” Ms. Pressley said. “And given the crowding and overpopulating  in our prisons for a confluence of other reasons … are an ecosystem in  a petri dish for the spreading of this pandemic, which is why I  partnered with my colleagues, Reps. [Nydia] Velasquez, [Alexandria]  Ocasio-Cortez, and [Rashida] Tlaib, to lobby the Bureau of Prisons to  use their full power and to communicate guidance for how we will contain  and mitigate this epidemic behind the wall,” she continued. The Bureau of Prisons (BOP) on Friday released its immediate plans to address the COVID-19 outbreak, including suspending all social visits for 30 days and curtailing legal visits, as well as giving prisoners extra phone time and suspending inmate transfers between prisons. Ms. Pressley said the BOP’s announcement was “woefully inadequate” and that the agency should use its authority to exact clemency, commutations and compassionate release. “I think now would be the time to commute some sentences, to exact  clemency and to take care of our most vulnerable,” she said. “Ten percent of those that are  incarcerated are over the age of 60 and already have an underlying  condition. We should be using compassionate release.”  ",Rep. Ayanna Pressley calls for 'compassionate release' of vulnerable prisoners,"Monday, March 16, 2020",https://www.washingtontimes.com/news/2020/mar/16/ayanna-pressley-calls-for-compassionate-release-of/,washington_times
"The owner of seven Capitol Hill restaurants is defying Washington Mayor Muriel Bowser’s order to limit seating and close bars due to the coronavirus, saying “we will not bow down to pressure from the mayor’s office or any group for that matter who covertly is attempting to shut us down.” The Hill Restaurant Group, which operates the Hawk ‘N Dove tavern, Finn’s, Lola’s and several others, said it fully understands the gravity of the coronavirus outbreak. But it added in a statement, “We fully support our employees and our patrons. It is not our burden to bear nor is it our staff’s burden to bear.” “All HRG restaurants will continue to operate as normal and we encourage our fellow industry folks to do the same,” the owners said. The mayor tweeted at the restaurant group, “While I recognize that all of us have been stressed beyond our immediate understanding of how coronavirus has so quickly upended our daily lives and personal and business existence — you must comply with the DC Health notice.” The mayor on Sunday ordered licensed nightclubs to shut down operations, and all eating and drinking establishments to eliminate bar seating. There are also restrictions on the number of patrons who can sit at tables at restaurants. The restaurant group’s announcement drew a strong reaction on social media, with some people saying they would no longer patronize those restaurants. David Zipper, a fellow at the Harvard Kennedy School, tweeted, “I invite fellow Washingtonians to join me in never again visiting any restaurant owned by Hill Restaurant Group.”  ",Capitol Hill restaurant group defies mayor's order to close bars,"Monday, March 16, 2020",https://www.washingtontimes.com/news/2020/mar/16/capitol-hill-restaurant-group-defies-mayors-order-/,washington_times
"Former Vice President Joseph R. Biden holds a 20-point lead over Sen. Bernard Sanders of Vermont in Arizona, according to a poll released on Monday ahead of Tuesday’s presidential primary contest. Mr. Biden was the top choice of 51% of likely Democratic primary voters, followed by Mr. Sanders at 31% and Rep. Tulsi Gabbard of Hawaii at 1%, according to the Monmouth University poll. “Biden has a strong advantage going into the primary. This is because much of his support has already been banked in the early vote,” said Patrick Murray, director of the Monmouth University Polling Institute. “The closure of many polling places due to COVID-19 means it is uncertain how many voters who planned to vote on Tuesday will actually show up.” Mr. Biden and Mr. Sanders squared off in their first one-on-one debate on Sunday evening in Washington, D.C. The debate had been moved from Phoenix due to coronavirus concerns. Maricopa County is planning to close about 80 polling locations on Tuesday because of the coronavirus outbreak. The county recorder also planned to mail ballots to registered Democrats who haven’t voted yet, though a judge quashed that plan late last week after Attorney General Mark Brnovich took legal action. Mr. Biden held a 3-point, 46% to 43% lead over President Trump in a hypothetical general election match-up in Arizona in the poll, while Mr. Trump held a 1-point, 44% to 43% lead over Mr. Sanders. “Impressions of the Democratic nominee will shift once the general election campaign gets under way, but Biden would start off by putting Arizona within reach,” Mr. Murray said. Democrat Mark Kelly also held a 6-point, 50% to 44% lead over Republican Sen. Martha McSally in a hypothetical November match-up in what will be one the most closely-watched U.S. Senate races in the country. Top elections officials from Arizona, Florida, Illinois, and Ohio issued a joint statement on Friday saying they are confident that voters can “safely and securely” cast ballots in Tuesday’s primaries. Still, Louisiana and Georgia recently announced they were pushing off their presidential primaries due to the coronavirus outbreak. Louisiana is pushing its April 4 primary to June 20, and Georgia’s March 24 primary has been rescheduled for May 19. The Democratic Party of Puerto Rico also said over the weekend that it would seek to delay the March 29 presidential primary. The Monmouth poll of 847 registered voters was taken from March 11-14 and has a margin of error of plus or minus 3.4 percentage points. The subset of 373 likely Democratic primary voters has a margin of error of plus or minus 5.1 percentage points.  ",Joe Biden leads Bernie Sanders by 20 points in Arizona: poll,"Monday, March 16, 2020",https://www.washingtontimes.com/news/2020/mar/16/joe-biden-leads-bernie-sanders-20-points-arizona-p/,washington_times
"The U.S. faced mounting pressure Sunday to mimic Europe and stop crowded bars and public spaces as Americans from coast to coast become sick with worry and the new coronavirus that is taxing the nation’s hospitals, economy and political leaders at an unprecedented scale. The Centers for Disease Control and Prevention late Sunday said organizers should postpone or cancel events that consist of 50 or more people for the next eight weeks — an aggressive marker that would upend mass gatherings in the U.S. It said events of any size should include hand washing and proper distancing while recognizing the vulnerability of certain groups to the coronavirus disease known as COVID-19. It said the guidance does not apply to the day-to-day operations of schools, colleges or businesses, though it was unclear why. “This recommendation is made in an attempt to reduce introduction of the virus into new communities and to slow the spread of infection in communities already affected by the virus,” the CDC said. “This recommendation is not intended to supersede the advice of local public health officials.” Indeed, some of them may go further. Governors in Illinois and Ohio said they are exploring ways to lock down bars and restaurants, and the nation’s top authority on infectious diseases endorsed a 14-day “national shutdown” to slow the outbreak as young people jammed into bars in New York City, the District of Columbia and elsewhere. ",'National shutdown': U.S. under pressure to enact European-style crackdown to stem outbreak,"Sunday, March 15, 2020",https://www.washingtontimes.com/news/2020/mar/15/cdc-coronavirus-spread-mandates-canceling-events-5/,washington_times
"Joseph R. Biden said Sunday that Americans staring at the  coronavirus crisis are “looking for results, not a revolution,” as he  painted himself as a middle option between an incompetent President  Trump and a too-radical Sen. Bernard Sanders, who sees the epidemic as  the reason to adopt a government-run health care system. Mr. Biden said he would set up hundreds  of drive-through testing sites across the country, would call out the  military to stand up emergency hospitals and hold meetings to decide  whether to declare a quarantine and to figure out a long-term economic  stimulus. But he said Americans need to be assured  the government has them covered for all their needs right now, in what  sounded like a limited test-drive of Mr. Sanders‘ own health care plans. “This is like in a war, and in a war you  do whatever needs to be done to take care of your people,” Mr. Biden  said. “Everything you need in terms of dealing with this crisis needs to  be free.” He was facing off one-on-one against Mr. Sanders in a debate in Washington ahead of primaries in four more states Tuesday. The two men settled on one thing: that Mr. Trump has not handled the crisis well. “Shut this president up right now,  because he is undermining the doctors and scientists,” Mr. Sanders said  about Mr. Trump’s public remarks and tweeting. “It is unacceptable for  him to be blabbering with unfactual information, which is confusing the  general public.” The senator from Vermont said the  American health care system isn’t prepared to handle COVID-19, and it’s  proof that it’s time for his “Medicare for All” health care plan. “We’re spending so much money, and yet we  are not even prepared for this pandemic. How come we don’t have enough  doctors? How come hospitals in rural areas are shutting down?” he said. He blamed corporate greed and said the answer is to take it out of the equation. Mr. Biden countered: “You have a single-payer system in Italy. It doesn’t work there.” Mr. Biden also announced that if he  becomes the Democratic presidential nominee, he will pick a woman as his  running mate. Mr. Sanders said “in all likelihood” he would, too. Democratic Party leaders were hoping for a  show of unity between the two remaining major candidates. Instead, the  debate was peppered with pointed exchanges. Mr. Sanders pointed to Mr. Biden’s votes  against gay rights in the 1990s, his support for a restriction on  abortion funding, backing legislation that would have cut Social  Security, and voting for a 2005 bankruptcy bill as evidence that Mr.  Biden is not the liberal champion the country needs. Mr. Sanders also said Mr. Biden’s climate change plans fall short. “I know your heart is in the right place,  but this requires dramatic, bold action. We have got to take on the  fossil fuel industry,” he said. “Your plan does not do that.” Mr. Biden acknowledged that he has moved  toward Mr. Sanders‘ stances in many areas. He said he has apologized for  his vote for the Defense of Marriage Act and noted that he was the  first major figure in the Obama administration to call for legal  recognition of same-sex marriage. He also said he has changed on the  abortion funding question and his vote for the Iraq War was a mistake —  but only because he believed President George W. Bush. But he said the country’s not ready to go full Sanders right now. “People are looking for results; they are not looking for a revolution,” Mr. Biden said. There were points of agreement in areas  such as immigration. Both men said they would severely curtail  enforcement inside the U.S. Mr. Sanders said he would end “raids” on  illegal immigrants, and Mr. Biden affirmed his vow for a 100-day  no-deportation period, and after that only those with felonies on their  records would be deported. That would carve almost all the estimated 11  million illegal immigrants out of any fear of removal. Both men said that doesn’t mean open borders. Mr. Sanders called that “a total lie.” Mr. Biden has been surging since the last  debate just ahead of the South Carolina primary, winning at least 15 of  the last 21 state contests, including several states that Mr. Sanders  carried over Hillary Clinton four years ago. His stunning success on Super Tuesday,  and the stumblings of former New York Mayor Michael R. Bloomberg,  cleared out the field and left Mr. Biden the choice of the party’s  less-liberal wing. That has consolidated the vote behind Mr. Biden, who now holds a solid lead in the delegate count over Mr. Sanders. The senator, watching his second bid for  Democratic nomination falter, delivered a speech last week laying out  his plans for this debate. He said he would pressure Mr. Biden to stake  out positions on a plethora of “progressive” issues. The strategy appeared aimed at defining  the candidates’ differences and giving the former vice president a  political road map for how to connect with the far-left voters who have  rallied behind Mr. Sanders. Mr. Biden took the first steps Sunday  before the debate. He announced he had updated his higher education  agenda to include tuition-free public college for students from families  with incomes lower than $125,000. Tuition-free college and his Medicare for All health care plan are the centerpieces of Mr. Sanders‘ democratic socialist agenda. Mr. Sanders welcomed the backing but questioned the late change. “This is a little about leadership,” he said. “Glad you’re coming around now.” Mr. Biden also announced that he was  adopting the bankruptcy plan of Sen. Elizabeth Warren, who dropped out  of the presidential race this month but maintains credibility among  liberal voters. Ms. Warren’s plan, which Mr. Biden now embraces, would  make it easier for people to claim bankruptcy and allow them to shield  some assets in the process. The embrace was a makeup call for Mr.  Biden, who has taken fire for his vote in 2005 for a bankruptcy bill  that irks liberal Democrats. To win the nomination, a candidate must collect 1,991 delegates. Mr. Biden appears poised to expand his  lead Tuesday when voters in Arizona, Florida, Illinois and Ohio have  their say. Polls show Mr. Biden with double-digit leads over Mr. Sanders  in each of those states. Mr. Sanders and Mr. Biden greeted each  other Sunday night with an elbow bump rather than a handshake, and both  men assured the debate moderators that they wash their hands frequently  amid the coronavirus outbreak. The debate was relocated from Phoenix to Washington, and the live audience was scrapped. COVID-19 has led to more than 50 deaths,  upending people’s daily lives and leaving the presidential contenders to  navigate unknown political waters at a pinnacle moment in the campaign. An NBC News/Wall Street Journal poll  found that 60% of Americans think the worst of the epidemic is yet to  come. Democrats are far more concerned about the virus than other  voters, making the candidates’ handling of it a major campaign issue. Mr. Sanders and Mr. Biden have canceled  mass rallies and headed online for virtual town halls and fundraisers,  fireside chats and an increasing number of press conferences. Mr. Sanders has penciled in a virtual rally Monday that is set to include musical acts.  ",Biden casts Sanders as too radical in audience-less debate consumed by coronavirus ,"Sunday, March 15, 2020",https://www.washingtontimes.com/news/2020/mar/15/joe-biden-casts-bernie-sanders-too-radical-coronav/,washington_times
"Sen. Bernard Sanders isn’t a fan of Joseph R. Biden’s plan to address climate change, saying it is mind boggling that the former vice president is not rallying behind bolder ideas such as his push to ban fracking. During their first one-on-one debate Sunday in Washington, Mr. Sanders said Mr. Biden’s vision for confronting the “world-shaking event” falls woefully short. “I know your heart is in the right place, but this requires dramatic bold action, we  have got to take on the fossil fuel industry,” he said. “Your plan does not do that.” Mr. Biden defended his plan, countering that he would provide no more subsidies to the fossil fuel industry and would bar drilling on federal lands and offshore. He also said that he doesn’t support any “new fracking.” Mr. Sanders said he doesn’t understand why fracking is allowed to continue in the United States, and that it is time to “take on the fossil fuel industry.” “What Joe is saying goes nowhere near enough,” Mr. Sanders said. Mr. Sanders said Mr. Biden’s desire to reenter the Paris Accord is useful, but it is not enough -  sparking a chuckle from Mr. Biden. “If you are laughing Joe then you are missing the point,” Mr. Sanders said. “This is an existential crisis.” “I am talking about stopping fracking as soon as we possibly can,” Mr. Sanders said. “I’m talking about telling the fossil fuel industry that they are going to stop destroying this planet.”  ",'Nowhere near enough': Sanders blasts Biden's climate change plan,"Sunday, March 15, 2020",https://www.washingtontimes.com/news/2020/mar/15/bernie-sanders-blasts-joe-biden-climate-change-pla/,washington_times
"Joseph R. Biden pledged for the first time Sunday to tap a woman as his running mate if he wins the 2020 Democratic presidential nomination. “I commit that I will in fact pick a woman to be vice president,” Mr. Biden said in a debate in Washington with Sen. Bernard Sanders. “There are a number of women who are qualified to be president tomorrow. I would pick a woman to be my vice president.” Asked whether he would pick a woman as well, Mr. Sanders said he could also go that route. “In all likelihood I will,” Mr. Sanders said. “For me it is not just nominating a woman, it is making sure we have a progressive woman, and there are progressive women out there.” “So my very strong tendency is to move in that direction,” he said.  ",Biden pledges to pick woman as running mate,"Sunday, March 15, 2020",https://www.washingtontimes.com/news/2020/mar/15/joe-biden-pledges-pick-woman-running-mate/,washington_times
"Democrats’ top two presidential candidates declared Sunday that they will halt key aspects of immigration enforcement as soon as they take the White House, and promised to work to legalize most of those here illegally. Former Vice President Joseph R. Biden affirmed his plan for a 100-day halt to all deportations. “No one, no one will be deported at all,” he said at a debate with Sen. Bernard Sanders. After the 100-day period he said he would only deport those with felonies on their record, effectively carving almost all illegal immigrants out of danger of deportation. Mr. Biden also refuted the Obama administration’s policy of cracking down on sanctuary cities, saying flatly that he would not ask local authorities to cooperate with U.S. Immigration and Customs Enforcement. Mr. Sanders, meanwhile, said he would stop “raids” by ICE — apparently referring to the at-large arrests the agency says it has to make particularly in sanctuary communities, where local prisons and jails refuse help in arresting criminals. Both Mr. Biden and Mr. Sanders insisted their plans don’t mean “open borders.” “That is a total lie,” Mr. Sanders said. The two candidates called for surging immigration judges to the border, saying illegal immigrants should be met with a legal process and released, not detained.  ",'No one will be deported': Biden vows to freeze key aspects of immigration enforcement,"Sunday, March 15, 2020",https://www.washingtontimes.com/news/2020/mar/15/joe-biden-bernie-sanders-freeze-immigration-enforc/,washington_times
"Sen. Bernard Sanders said he is happy that Joseph R. Biden has come his way on some issues, but questioned the former vice president’s “courage” and “leadership.” Mr. Sanders said in a debate Sunday that Mr. Biden is pledging to clean up some of the messes that he helped create by backing bad legislation, including a 2005 bankruptcy bill. “I voted against it in the House and I was right, and I don’t have to rethink my position because that leadership is about - having the guts to take an unpopular vote,” Mr. Sanders said. The Vermonter said he took hard voters when it mattered most, and staked out positions that were once unpopular, but have become so in vogue that people that Mr. Biden has finally come around. “What leadership is about is about going forward when it is not popular,” Mr. Sanders said. “When it is an idea that you get criticized for.” Mr. Sanders said that he voted against, and Mr. Biden voted for, the Defense of Marriage Act, the bankruptcy bill, the war in Iraq, trade deals that he says have hurt the economy, and the Hyde Amendment. “It takes courage sometimes to do the right thing,” Mr. Sanders said.  “The people of America know my record. For 30 years I have stood with the working families of this country.”  ","Sanders questions Biden's 'courage,' 'leadership' to take unpopular positions","Sunday, March 15, 2020",https://www.washingtontimes.com/news/2020/mar/15/bernie-sanders-questions-joe-biden-leadership-iraq/,washington_times
"Joseph R. Biden  and Sen. Bernard Sanders clashed in the Democratic presidential debate over the 2008 bailout of Wall Street, with the former vice president arguing that the nation would have sunk into a depression if the Obama administration didn’t act. Mr. Sanders said that he voted against the bailout package because he didn’t want to reward the “illegal behavior” of people on Wall Street. ‘Had those banks gone under all those people that Bernie says he cares about would be in deep trouble - deep, deep trouble,” Mr. Biden said. “All those little folks. They would have gone out of business. They would have found themselves in the position of losing everything they had in that bank - whether it was $10, $300 or a savings account.” Mr. Sanders said that at the time he felt the bailout should have been funded with a surtax on the nation’s most wealthy citizens. “We need to stabilize the economy, but we can’t repeat what we did in 2008,” he said. “Joe voted for that, I voted against it because we have to do more than save the banks or the oil companies. Our job right now is to tell every working person in this country, no matter what your income is, you are not going to suffer.” The disagreement underscored the divide between Mr. Biden’s push for short-term fixes and Mr. Sanders‘ call for long-term systematic change.  ",Bernie Sanders attacks Joe Biden for supporting 2008 Wall Street bailout,"Sunday, March 15, 2020",https://www.washingtontimes.com/news/2020/mar/15/bernie-sanders-targets-joe-biden-wall-street-bailo/,washington_times
"Former Vice President Joseph R. Biden said Sunday that illegal immigrants who show up for coronavirus treatment will be “held harmless.” “There are certain things you cannot report an undocumented alien for — an undocumented person for,” Mr. Biden said. “They will not, should not under any circumstances be held accountable.” He was facing off against Sen. Bernard Sanders as the two remaining major candidates for the Democratic nomination. Mr. Sanders said his “Medicare for All” health plan would guarantee illegal immigrants get health care, so they could show up at clinics for testing and care. And he said he would halt at-large immigration enforcement altogether so illegal immigrants wouldn’t be afraid to show up. U.S. Immigration and Customs Enforcement has already said hospitals and clinics are considered sensitive locations where arrests cannot happen except in exceptional circumstances.  ",Dems: illegal immigrants seeking coronavirus treatment should not face deportation,"Sunday, March 15, 2020",https://www.washingtontimes.com/news/2020/mar/15/joe-biden-illegal-immigrants-seeking-coronavirus-t/,washington_times
"Presidential hopeful Joe Biden said that the federal government is going to have to hammer out a massive bailout package as a result of the coronavirus “What I would do is to make it clear to the world and make it clear to the United States that we are going to have a major, major, bailout package that we do not reward corporation,” Mr. Biden said in the Democratic presidential debate Sunday. “We reward individuals who in fact are really being put to the test.” It was the first time that Mr. Biden and Mr. Sanders faced off in a one-on-one debate. Mr. Biden said the nation must act swiftly and thoroughly to deal with the crisis so that people can make up for lost wages, pay their mortgages and stay financial whole. “People are looking for results, they are not looking for a revolution,” Mr. Biden said, taking a jab at Mr. Sanders.  ","Biden: 'Major, major, bailout package' for individuals needed","Sunday, March 15, 2020",https://www.washingtontimes.com/news/2020/mar/15/joe-biden-major-bailout-package-coronavirus-recove/,washington_times
"Joe Biden said Sunday the struggles that Italy has had combating the coronavirus epidemic exposes the shortcomings of a single-payer health care system. “You have a single-payer system in Italy,” Mr. Biden said in the first one-on-one showdown with Sen. Bernard Sanders. “It doesn’t work there. It has nothing to do with Medicare for All. That will not serve the problem at all.” Mr. Sanders, meanwhile, argued that the coronavirus has highlighted the gaps in the current system and the need for Medicare for All. “This coronavirus pandemic exposes the incredible weakness and dysfunctionality of our current healthcare system,” he said. Mr. Sanders and Mr. Biden said that Americans should not have to pay anything out of pocket to cover the costs of healthcare related to COVID-19. Mr. Sanders said that the question is whether the nation is ready to stand up to insurance and drug companies.  ",Biden: Failure of single-payer system exposed by Italy's struggles with coronavirus,"Sunday, March 15, 2020",https://www.washingtontimes.com/news/2020/mar/15/joe-biden-health-care-failure-exposed-by-italy-cor/,washington_times
"Sen. Bernard Sanders said Sunday that the first step to solving the coronavirus epidemic is to silence President Trump, who he said is undermining the doctors trying to give good advice. “Shut this president up right now,” Mr. Sanders said as he kicked off a two-man debate with former Vice President Joseph R. Biden in the Democratic presidential contest. Mr. Biden also blamed Mr. Trump for a slow response, saying he should have accepted the World Health Organization’s offer of testing kits, instead of waiting for the U.S. to develop its own. The two men were debating at the CNN studios in Washington set far apart from each other on stage and from the moderators, as if to underscore the social distancing recommendations from doctors. Mr. Biden said the solution to the virus is to set up drive-through coronavirus testing and task the military with standing up emergency hospitals to prepare for a health emergency. Mr. Sanders said the virus is the latest proof that his Medicare for All health plan is needed, saying a guarantee that nobody would have to pay for anything related to the virus would be reassuring. Mr. Biden countered that a single-payer system isn’t working in Italy, though he said when it comes to the virus Americans shouldn’t have to pay for any coronavirus care — effectively calling for a limited Medicare for All. “The national criss says we’re responding. It’s all free. You don’t have to pay for a thing,” Mr. Biden said. “We’re at war with the virus.” Mr. Sanders said 30,000 people in the U.S. died last year because they couldn’t afford treatment. “I think that’s a crisis,” he said.  ",Sanders says first step coronavirus solution: Silence Trump,"Sunday, March 15, 2020",https://www.washingtontimes.com/news/2020/mar/15/bernie-sanders-silence-trump-is-first-step-coronav/,washington_times
